14.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|128|1|1
14.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|128|1|1
15.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|129|1|1
15.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|129|1|1
15.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|130|1|1
15.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|130|1|1
15.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|131|1|1
15.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|131|1|1
15.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|132|1|1
15.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|132|1|1
15.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|133|1|1
15.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|133|1|1
15.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|134|1|1
15.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|134|1|1
15.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|135|1|1
15.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|135|1|1
15.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|136|1|1
15.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|136|1|1
15.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|137|1|1
15.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|137|1|1
15.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|138|1|1
15.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|138|1|1
16.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|139|1|1
16.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|139|1|1
16.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|140|1|1
16.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|140|1|1
16.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|141|1|1
16.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|141|1|1
16.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|142|1|1
16.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|142|1|1
16.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|143|1|1
16.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|143|1|1
16.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|144|1|1
16.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|144|1|1
16.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|145|1|1
16.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|145|1|1
16.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|146|1|1
16.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|146|1|1
16.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|147|1|1
16.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|147|1|1
16.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|148|1|1
16.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|148|1|1
17.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|149|1|1
17.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|149|1|1
17.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|150|1|1
17.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|150|1|1
17.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|151|1|1
17.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|151|1|1
17.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|152|1|1
17.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|152|1|1
17.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|153|1|1
17.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|153|1|1
